,score,content,date,app,platform,relevancy_label,llm_response
1143,1,"Terrible app, they have charged me for a full year, when I don't even want ,or enjoy, the app. I've tried requesting a refund and they refuse to refund me. Total lack of customer service. I'm sure that it's illegal to refund a purchase within 24 hours! Really angry and feel totally ripped off! WATCH OUT!",2/12/2021 16:03,calm,google,maybe-privacy,yes
1144,1,I don't want to give card information,5/14/2020 18:13,calm,google,maybe-privacy,yes
1145,1,"Worst f-ing app, when they get your data it won't let you delete account",4/10/2021 20:26,headspace,google,maybe-privacy,yes
1146,1,"App is broken , it will not let me login  with my account. It will let me change my password but every time I go to login in it says I already have an account associated with the account",7/20/2021 23:57,headspace,apple,maybe-privacy,yes
1147,2,Great app but beware there is no facility within the app or the Headspace website to actually cancel your subscription. In order to cancel you have to email them. Buyer beware...,11/30/2016 13:53,headspace,google,maybe-privacy,yes
1148,1,I cancelled this thru my phone and Im still getting charged and its huge fees. PLEASE STOP stealing from me. I found your APP not clear and easy to use hence why I cancelled it. STOP IT.,5/15/2021 17:26,calm,google,maybe-privacy,yes
1149,1,"For me privacy is important. The app collects data about websites you visit ""before or after the use of our Services"", which is a big NO for me.",6/26/2019 2:46,calm,google,maybe-privacy,yes
1150,1,"I don't like to be forced to purchase an app before I can try it, and this one won't let me try it without giving my payment info",1/8/2021 0:04,headspace,google,maybe-privacy,yes
1151,1,"My free trial was supposed to cancel on April 21st. I was notified I was being charged the full amount of $76.00 on the 20th! I immediately went to request a refund stating I had until the 21st! Why was I being charged? My request was denied less than 5 mins after submission! I cancelled my subscription on the 20th!! Before the free trial was due, yet I was charged ANYWAYS!!! I WANT MY MONEY BACK! THIS IS THEFT! Don't try the free trial!",4/22/2021 10:50,calm,google,maybe-privacy,yes
1152,1,I don't want you to pick out a hat the therapist you want to give me. It should be an option to review the credentials of a candidate before paying them for services. I wouldn't pick a GYN out a hat nor should I I've a therapist whom I didn't select for myself.,8/19/2015 2:22,talkspace,google,maybe-privacy,yes
1153,1,"I don't feel that it help me. But when I unsubscribe in early 2019 , my account still make payment in Nov 2019 which is a year later .. I remember i did cancel and unsubscribe the service . Now I paid some service which i did not used and no refund will be made.. horrible electronic payment.",12/11/2019 12:18,calm,google,maybe-privacy,yes
1154,1,"Pandemic Profiteers who apparently only just recently figured out to bill insurance, so now I'm looking at a flood of 5 months worth of copays as they catch up. Piss poor customer service - no one will own up to errors and technical difficulties on their end. They even cancelled my video session approximately 1 hour before it was scheduled to start. They gave me a free session, like they'd forgotten my Amazon or DoorDash delivery. At this point, I am only still using because I love my therapist.",6/15/2021 10:01,talkspace,google,maybe-privacy,yes
1155,1,"So... I gifted my wife headspace for a year last Christmas. She hated it. No worries... you??ll probably love it...  the reviews are great, it just wasn??t for her. She used it like three times and we both forgot about it. Yesterday my PayPal was hit with a $90+ charge. You guessed it... automatic annual renewal at the full subscription price! I wrote to both PayPal and headspace asking for a refund. No response yet. Of course, I logged on to her account and canceled it about 3 hours into the renewal period. I went through my email and hers trying to figure out where either headspace or PayPal alerted either of us that 1. There even was an auto renewal and 2. It was coming up. Nada. Although headspace did nothing for the family mood for over 11 months, now it has. I??m seriously ticked off!",12/17/2019 15:23,headspace,apple,maybe-privacy,yes
1156,1,Great when it works. But when it looses your details and won't download no one replies from the help desk.,11/8/2019 16:05,headspace,google,maybe-privacy,yes
1157,1,"Very unhappy.

I signed up for this month with the maximum plan and paid for the four live sessions that go with it. I hadn??t used the sessions and decided that I should change my subscription for NEXT month to the middle tier subscription with only one live session so that I didn??t forget and stay on the same plan for next month. 

When I did that, it charged me ANOTHER full month and took away my 4 live sessions for this month that I already paid for. I contacted you guys and Instead of fully refunding me, you charged me an extra $58 and then....credited it to me for next month? I would like my money REFUNDED please-doesn??t everyone?, as right now I??m not sure I want to continue on this app for a myriad of reasons. 

There have been so many issues with the app this month, both for my therapist and I-have had messages and voice messages get deleted or not send, I get thrown off the app constantly when I type up an essay of important thoughts and then lose it, AND it??s been making it impossible for me to schedule a live session with my therapist making the ease of use for this app go out the window completely and be replaced with utter frustration. 

Yesterday we tried doing the FIRST Skype live session one of this month and it failed in two ways-it showed to her that I had ZERO live sessions left (when I should have 4) so she didn??t get paid, and THEN while I was mid sentence and crying and going into a heavy topic, the app started freezing and my therapist and I were kicked off and she wasn??t even able to send me a voice message after and I was left in a really bad state that exacerbated my mental health. 

I??m EXTREMELY unhappy and I love my therapist but your app/interface/contact system is making me want to leave ASAP, but the fact that I haven??t gotten/can??t get what I ALREADY paid for is what??s making me most irate. This isn??t ok. You advertise that I can always get in touch, but I??ve had nothing but problems for almost 2 weeks. What??s going on? This is a blatant joke and for the amount of money I??m paying and the fact this is a MENTAL health service, you??d think you??d want to have a useable interface that isn??t bugged with issues, allow customers and therapists to communicate, not overcharge people, and actually refund instead of crediting because I don??t know if I want to stay with you guys! This is wrong on so many levels. Customer support doesn??t seem to care much.",10/8/2018 16:51,talkspace,apple,maybe-privacy,yes
1158,1,Just installed & uninstalled. asked to provide access to my FB account & password. Free for 7 weeks then goes on to say you get charged 59.00 ? Looked ok for about 4 minutes. Too intimated with commiting to something just installed. Would be better if a free 1 x trial was offered.,1/8/2019 20:29,calm,google,maybe-privacy,yes
1159,1,"It is a real shame that app can't be given a zero star rating or better yet a negative star rating in neon red stars. Upon opening app you are forced to subscribe @ a fee of $59.99. This is contrary even to the subscription screen which shows a price of $47.99. Due to the fact that you MUST subscribe to even use the app, I removed my payment details from Google Play and uninstalled the app. Just another Google Play Store application PRETENDING to be free. And can't add screenshot to show issues.",3/26/2019 13:53,calm,google,maybe-privacy,yes
1160,1,"Response times are extremely slow -- and that was the first day with therapist. 

Aggressive sales tactics and billing policy. You cannot cancel after trying it out without penalty despite what they will tell you. Read the fine print. 

I ended up finding a local therapist with $30 copay and felt better after first visit. I recommend you check with your insurance carrier. The texting didnt work well for me as i prefer to know I am speaking to someone and have a conversation rather than broken texting. The billing issue and refusal to refund left me very frustrated in a time where i didnt need more stress.",3/31/2015 21:51,talkspace,apple,maybe-privacy,yes
1161,1,They leak patient information and do data mining. No privacy controls at all. Tons of news coverage on them - stay away!! They will likely be sued and go under soon.,8/10/2020 22:14,talkspace,apple,maybe-privacy,yes
1162,1,Do not download. Will automatically subsribe and bill $70 in a week WITHOUT notification. Will automatically bills your phones carrier through play or appstore. READ fine print and search for finer print EVERYWHERE before installing. This app went from calm to scam. Sneaky snakes! Took a screen shot of canceled subscription and writing reviews of experience.,5/24/2020 4:50,calm,google,maybe-privacy,yes
1163,1,"After a meditation there is a screen that you can accidentally think it??s information that you don??t need to read but hitting continue purchases the 1 year app for $95. Not the 1 month for $15. But the annual. It will also skip pass your thumbprint and purchase it. No opportunity to hit cancel. When you go to iTunes there is no option to refund this app. When you go to the apps website it conveniently ask you ??purchase the 1 year by accident, please contact your iTunes? making another loop to jump through in hopes that half the people just let it go. After 30 minutes on the phone with Apple and iTunes I was returned the $95. This app is unethical and should be flagged for iTunes Store removal.",10/21/2018 14:57,headspace,apple,maybe-privacy,yes
1164,1,For some reason it wants to attach itself to your social accounts and stops working if you unsubscribe from its spam mail. And I kept on seeing adds of this same app despite istalling it long befote it was popular.,1/15/2019 0:02,headspace,google,maybe-privacy,yes
1165,1,"I never authorized payment for this app and they took $75.69 without my knowledge. I have never paid for an app. Honestly, I am just lucky to pay my rent and food bill. I am horrified because I think they take advantage of people like me who are not technically savy. Not even sure what to do.",4/5/2021 11:28,headspace,google,maybe-privacy,yes
1166,1,"Therapist was fine, the format is not something that works for me, so I cancelled my subscription. I am rating the app 1 star because despite the cancellation confirmation I received from them, Talkspace continued to try to charge a second month to the credit card I provided for the initial month. That is not an acceptable business practice.",9/20/2018 11:24,talkspace,google,maybe-privacy,yes
1167,1,I just wanted to have a 7 days free trial and there is no option to cancel subscription neither do they have any help line number and now I'm charged 3000 Indian Rupees for no good reason. This is ridiculous. I want my money back!!!!!,9/24/2019 1:11,calm,google,maybe-privacy,yes
1168,1,terrible app if you could give no stars i would i only had it downloaded for 4 days then deleted it and i got charged around 60 bucks on my bank card for a app i didnt even use but for 4 days not to mention wasnt even on my phone anymore its bullsh** and not even worth a penny i dont even know how the app got my card info to begin with dont use this app unless you wanna wind up terribly ripped off,6/21/2019 21:23,calm,google,maybe-privacy,yes
1169,2,This application needs a lot of work but has potential. There needs to be more transparency with the information you have provided during intake and what information your assigned professional has. The intake process should give you more information about your professional also the price structure seams ripe for abuse. I will update more if my Opinion changes.,10/2/2020 21:48,talkspace,google,maybe-privacy,yes
1170,1,"CAREFUL WITH FREE TRIALS. It is absolutely beyond me that we cannot cancel the subscription on the app right away. ZERO indications on the app's ""Account & Subscription"" tab on how to cancel. We have to look around through the FAQ and login again in a browser to finally cancel. This is designed on purpose for users to forget their ""free"" trial and/or make it harder to cancel. I am one of them and was robbed 90$. MAKE SURE TO SEARCH THOROUGHLY HOW TO CANCEL THE RENEWAL.",7/29/2021 12:51,headspace,google,maybe-privacy,yes
1171,1,"What is the point of the ""Free"" version of the app when every SINGLE piece of content is locked?! I'd like to give it a shot without immediately giving out my credit card number only for them to make it nearly impossible to cancel the free trial before your locked in to a whole year! S-C-U-M-M-Y business practices. Shame on you.",3/11/2021 4:30,calm,google,maybe-privacy,yes
1172,1,"This app has 6 data trackers. Don't trust any app with your ""wellbeing"" that is sending your behavior data to multiple third parties.",12/22/2018 11:08,headspace,google,maybe-privacy,yes
1173,1,"For the last few weeks the app keeps changing my daily entries. I??ll enter water for instance as ??10 cups or more??, close the app, reopen it and it has returned water intake to zero. It??ll do that for several entries. Right now, for today, I haven??t entered a single thing yet it??s reading as 30 mins of exercise and five hours of sleep. 

So at the end if the week I??m getting wildly inaccurate and monumentally unhelpful data as to which were my best and worst days. Took me a little while to spot it because I??ve never had this issue with the app. Anyway it was once good, now it??s garbage.",6/21/2020 13:48,sanvello,apple,maybe-privacy,yes
1174,1,Why would you need to; A). sign in. And B share your mind with someone to meditate and sleep? I do not want to sign in for anyting and I certainly don't want to share any of my mind with anyone else while I'm trying to go to sleep,12/22/2019 22:12,headspace,google,maybe-privacy,yes
1175,1,I was charged while in the trial period. I was told I would be notified before charged and I wasn't. The purchase was an accident and I requested a refund immediately. I have been out of work for over a year due to cancer and covid. I was refused a refund. This is bad customer service. Stay away from them.,2/11/2021 16:56,calm,google,maybe-privacy,yes
1176,1,"I did a ??free trial? of the app and could not locate any way to cancel the subscription before the trial ran out. There is nowhere to do it on the app, their website or your appleid settings. The only thing I found was an email. I emailed them and they never responded. I received a receipt for the full price and still can find no way to cancel. There was actually a phone number on the receipt and it isn??t a legitimate phone number. You get a message from Time Warner that the number was never connected and cannot receive voicemail. This is feeling like a total scam. I will fight the charges, but caution anyone on trying this. The content is very rudimentary and now it is costing me time and money to get rid of it.",1/14/2019 18:45,shine,apple,maybe-privacy,yes
1177,1,"Wish i could put negative stars being they put my cash app in the negative causing my account to get deleted and took the money and never asked or said anything of it Beware of ""auto pay"" in the gine print",7/15/2021 19:05,calm,google,maybe-privacy,yes
1178,1,It's stupid to make someone sign up to use an app that they might not like. I want to try something before I give you any of my information. I don't need to get tons of e-mails from an app i used once and didn't like. On the other hand if it's a good app I'd happily sign up. Guess you don't have faith the app is good enough to make me want your stupid e-mails.,8/27/2016 3:42,headspace,google,maybe-privacy,yes
1179,1,"I shared a lot with my therapist looking for guidance, resources, suggestions, tips, tools, anything. It was like I was talking to a friend that wished I would change the subject. My specific issues that I shared in detail would never be brought up. I would take personality assessments without being told why and without getting any feedback. I would get generic responses like ""oh no! That must have been hard"" and ""how was your weekend?"" after sharing personal details that I wanted to discuss. 

If you are looking for some random person you can chat with throughout the day, fine but this is not therapy and it is actually dangerous that people needing real help would go to this app and receive service like this.",9/13/2017 15:02,talkspace,apple,maybe-privacy,yes
1180,2,"The app itself is great, and the narrators do a great job. 

However, I use the free version of this app and yesterday received an email saying a year??s worth of access was purchased for $100.  I never once clicked on a single button in the app, so this was done automatically or someone in the app pushed the payment through to my profile.  Bottom line is, I never purchased anything and was all of a sudden charged $100.  Beware!",3/8/2018 18:21,headspace,apple,maybe-privacy,yes
1181,1,"Looks good, but paywall too strict. Beginners can't even fully explore what app has to offer without signing up for premium. I'm not going to pay for something if I don't really get a taste of what I like. Even with 7 day offer, it takes longer than that to realize the benefits. Asleep the whole email signups before showed into the app is BS. App just wants to collect emails",1/5/2021 3:54,calm,google,maybe-privacy,yes
1182,1,Do not download this! Unless you want to pay over 60 dollars. I've been trying for over an hour and it will not open or it pops and says open again. Or app failed. But I don't care what the deal is I'm getting really pissed that it will not cancel. And keeps moving my due date. I think they know when my check comes so they can take that money out. I really can't afford it right now and it's ridiculous! WATCH OUT BEWARE DO NOT DOWNLOAD. SCAM TO STEAL YOUR MONEY.,6/25/2019 2:42,calm,google,maybe-privacy,yes
1183,1,"This app charged me twice and wouldn't allow me to remove my card details, lost my money here.",9/2/2021 12:56,headspace,google,maybe-privacy,yes
1184,1,"I enjoyed it for a few months and did the subscription. Then they updated the interface and it actually was less intuitive to use. I tried cancelling it because I wasn't using it anymore and guess what it didn't cancel my subscription, it auto renewed another year! It doesn't show up on my Android subscriptions anymore so that's weird. I just paid for a service that I didn't want to sign up for. Their app updated and I dislike the new interface. I used to recommend this app to friends but not anymore. I will be telling them what happened and why I don't recommend this service at all.",8/2/2017 23:41,headspace,google,maybe-privacy,yes
1185,1,"Do Not Recommend! They make it about impossible to unsubscribe from the ""free"" trial & then charged my card $74.19 for a year subscription I Don't Want. I just want my money back! Anything they offer, you can find similar options for Free on YouTube",9/23/2021 13:36,calm,google,maybe-privacy,yes
1186,1,"This is a fraud app. This app detected amount of 2999.00?? from my account 
without any notice.",7/27/2018 1:43,calm,google,maybe-privacy,yes
1187,2,"Good app, but practically impossible to link a family member. Should be a lot more easy in this day and age or stop advertising it's easy. Multiple instructions at different places. Unable to login through the computer, unable to unlink Facebook. The development has major issues that need to be fixed. Won't recommend if you want to bring in family. It's not designed for that. And please don't reply with a generic "" I'm so sorry"" and all that please.",9/30/2020 3:50,headspace,google,maybe-privacy,yes
1188,1,"I deleted my account but am still getting notifications. I tried to log back it but I can't do that either, said wrong password. So I clicked ""forgot password"" and haven't received an email to reset. Please delete my account. Thanks.",4/30/2020 7:56,headspace,google,maybe-privacy,yes
1189,1,"Tells that you can try it for free, but it deosn't let you until you give it your credit card info.",10/28/2020 10:44,calm,google,maybe-privacy,yes
1190,2,Wanted to try it without locking into a recurring payment ?? cant stand companies that want your financial info locked under contract before you even see product.,2/4/2020 9:37,calm,apple,maybe-privacy,yes
1191,1,I received an unauthorized charged for this I didn't even listen to for 2mins! And can't reach anyone and when trying to cancel it said I would still be charged! Just horrible stay away it's a SCAM!,8/31/2018 14:58,calm,google,maybe-privacy,yes
1192,1,"I tried two different therapists at different times. My first therapist was NOT helpful and she would send me poor quality images she found off of google instead of actually speaking with me and helping. She couldn??t hold a conversation whatsoever. I ended up cancelling after a month of trying. I took a short break after the frustration and disappointment.

My second therapist when I tried the app again, was rude. She wouldn??t talk to me and she even made a scheduled appointment to speak with me, then never joined the chat and won??t reply to me. She hasn??t opened my messages or replied to me in over 4 days and has ignored/ditched our scheduled times. I paid a lot of money to be actively IGNORED and mistreated. I??ve had my therapist this time around for less than two weeks and she??s barely said a single word to me and WILL NOT REPLY OR EVEN READ MY MESSAGES. This app is garbage and the therapists on here are worthless.",7/25/2020 20:30,talkspace,apple,maybe-privacy,yes
1193,1,"They STOLE $70 from my bank account. I cancelled at the end of trial but they went ahead and STOLE my money anyway. I never used this app, not once. THIEVES! It is not very relaxing having someone STEAL from you! THIEVES!!!! I would really appreciate it if you gave me back the money you STOLE from me. I tried getting in touch with you but you THIEVES have made contact with you impossible.",3/2/2021 7:15,calm,google,maybe-privacy,yes
1194,2,"So I love this app a lot. I??ve been using. The free trial consistently for over a year now roughly. The other day when I logged on, I saw I had all of the premium features on my phone unlocked. I was shocked so I checked my bank account and saw that I was charged $12.99 or so for a month of it. Not very stoked about it. It won??t let me revert purchase.",4/2/2020 17:04,headspace,apple,maybe-privacy,yes
1195,1,"I emailed TalkSpace back on June 4th, 2020 about deleting my free account on there, and all I got was an automated email. It was no help at all. I submitted another ticket to get a phone number for TalkSpace, so I could talk to an actual person. No reply for that either. I??m trying to get my free account deleted so I can sign up through my company??s insurance, and I cannot do that with the lame instructions I got. You wonder why there is a mental health crisis in this country? It??s because no mental professionals, apps, or organizations even care about the patients!",6/23/2020 17:50,talkspace,apple,maybe-privacy,yes
1196,1,"I tried to subscribe for a month and before I knew I was billed for an entire year.  I haven't been able to cancel the subscription, just the auto renew.  

Nice scam..",7/13/2017 1:56,headspace,apple,maybe-privacy,yes
1197,1,"Just downloaded the app and have been kicked off it at least five times. It took my debit card information and now I can't even use it! Terrible! It's supposed to help me be ""calm"" but it's contributing to my frustrations. What a caution!",7/8/2020 22:47,calm,google,maybe-privacy,yes
1198,1,"Please, make a refund. I tested app for 10 minutes and forgot to delete it. The payment from my card was taken just 5 hours ago.",11/13/2019 2:58,calm,google,maybe-privacy,yes
1199,1,The amount of data collected by the app it s not ok... Careful on what you agree. Please read the terms and conditions,2/15/2020 16:36,calm,google,maybe-privacy,yes
1200,1,"CAUSES STRESS Tricked into free trial that would undoubtably charge me after trial is up, yet gives zero info on how to cancel trial so you are not charged, had to delete my payment method to avoid being charged because I spent a hour trying to figure how to delete account, disgusted",1/21/2020 16:56,calm,google,maybe-privacy,yes
1201,2,"Its a great app and I really don't use it as much as I should, but I have serious concerns about the latest update.   Can the developers please explain why you need the access to my phone, my networks and my sd card in this latest update?  I am not at all happy to give you this access as I feel that it leaves me vulnerable to unwanted access by Headspace or if Headspace is targetted by hackers.  I look forward to receiving your reply.",2/15/2016 9:20,headspace,google,maybe-privacy,yes
1202,1,"I don't appreciate an app that goes in and finds my BANK CARD information first thing. I'm deleting this app before I accidentally sign in and forget that it allows ONLY A 7 DAY FREE TRIAL, THEN AUTOMATICALLY CHARGES BANK CARD. TO ME, IT'S NOT WORTH $70 EACH YEAR.",5/16/2020 2:52,calm,google,maybe-privacy,yes
1203,1,"App is TERRIBLE! It may be free to DOWNLOAD but, in order to have more than a few fee options you have to pay almost $70/yr. The app doesn't allow you to delete your account easily AT ALL. I give this app ZERO STARS! I was forced to click on at least 1 star in order to post this.",6/18/2020 15:59,calm,google,maybe-privacy,yes
1204,1,Despite sending 4 emails on their help email id to stop my subscription after free trial they didn't do and now I am charged. They do not have functional points on their app or through play store by which we can immediately stops subscription. Isn't it unfair?,12/13/2020 0:15,headspace,google,maybe-privacy,yes
1205,1,there is no option to delete an account,7/10/2019 14:07,shine,google,maybe-privacy,yes
1206,1,I'm am very displeased this app took $69.99 dollars off of my card for an unauthorized payment and I want a full refund ASAP,2/21/2020 10:08,calm,google,maybe-privacy,yes
1207,1,Just away to get $70 a year out of you. No way to try it first they say 7 day free trial but requires you to put in a payment first. A free trial is just that free it doesn't mean give us your credit card number so when you forget the 7th day we can steal $70 from you. Plenty of free apps that so the same thing,10/12/2020 1:26,calm,google,maybe-privacy,yes
1208,1,"I explicitly requested a specific type of therapy while chatting with my initial matching agent. The agent said that type of therapist was available but I needed to pay for a full month of services before I could see my match. My match was not the type of therapist I needed. I spoke with another matching agent. I repeated my specific request and shared my history, and was referred to three potential matches. I asked if the matches had the certification I was requesting - no answer. I chose a therapist, again not certified in what I need. I spoke with a third matching agent, was again explicit with my needs. This agent told me there is no way of seeing specific certifications of therapists without going back to the clinical team (which I was told was done the first time before I agreed to pay for a subscription). This agent recommended I get a refund. I am canceling my subscription and will never use their services.",5/11/2021 2:17,talkspace,apple,maybe-privacy,yes
1209,1,"Signed me up for subscription, before I even knew this app was a paid subscription app. Not cool. You respond that it's a 7 day free trial, which you can cancel... Shame you have it set up as Herculean task to cancel. You don't trick ppl into a blind subscription, and then say they have 7 days to cancel (good luck with that btw). You're just making it easy to file a fraud complaint.",10/8/2019 16:22,calm,google,maybe-privacy,yes
1210,1,This is a trap app! Tried it for a couple days. Tried to cancel the trial after day 2. App is showing that I'm not canceled but my google play store is showing i have no subscriptions. Customer service is not responding,2/1/2020 17:31,calm,google,maybe-privacy,yes
1211,1,"Very poor user experience I got this app for free with Spotify. I wanted to move it from work to personal phone but I couldn't log out on my work phone without uninstalling and cannot log in on my personal phone. When I click forgotten password even though I know I'm entering the correct one, I get an error message. Cannot comment on the app itself as I haven't been able to use it. Free app that I can't log into .... sodding awesome!",10/29/2019 17:16,headspace,google,maybe-privacy,yes
1212,2,It looks like the site just wants to sell other sites. I do not want to give my credit card number for anything! I often forget to opt out and then get charged.,1/13/2021 9:07,headspace,google,maybe-privacy,yes
1213,1,I was recommended this app by my therapist bc I was told the free version is good and helpful. There is no free version. Everything is locked behind a paywall. In addition you need an account just to look at app and you can't deactivate it after which is sketchy and should be illegal.,4/1/2021 21:07,headspace,google,maybe-privacy,yes
1214,1,"I was not able to use the service but a few times.
I had no idea they would charge my credit card for another month without my authorization. 
They would not refund my card even though I was not using the service. 
I feel I need counseling to deal with the stress this Company has caused me.",11/14/2019 18:35,talkspace,apple,maybe-privacy,yes
1215,2,This app has a habit of hijacking my phone. Music starts playing for no reason other than I've connected to the Bluetooth in my car and I can't get it to stop. Sometimes it even plays OVER other music apps I'm trying to use. It's very disruptive.,2/21/2021 14:25,calm,google,maybe-privacy,yes
1216,1,"Dont give any thing without paying them fees. And still use bots to reply your texts. Fool people and patients despite to help them they steel money, even they know most App owners offer lot if you download their app. Un-installing.. waste of mind process, money and even data MBs! It will add to your depression! Stay away!",12/5/2019 10:59,talkspace,google,maybe-privacy,yes
1217,1,I canceled the subscription after the free trial. It still charged me 70 dollars without warning. Asked apple for a refund and it was accepted but CALM still charged me the 70. I called apple and they said that the request for a refund was accepted but they cant do anything about CALM returning my money for 30 days. So now I have to wait 30 days to see if I get my 70 dollars back. DONT TRY THE FREE TRIAL OR YOU WILL STILL GET CHARGED. Talk about not calm and adding an extra headache to all that is going on right now.,7/1/2020 16:30,calm,apple,maybe-privacy,yes
1218,1,It asks for my credit card information as soon as I sign up. Don't advertise it as a free app if you're just going to ask for money straight away. Was hoping this would help with my anxiety... Oh well.,3/31/2020 12:19,calm,google,maybe-privacy,yes
1219,1,I don't want to create an account or give you all my details by using my facebook or Spotify account just to use your meditation app.  Especially not for your app with a subscription fee.  You can't see any part of the app without logging in.  Boo.  Deleted.,2/21/2017 3:14,headspace,apple,maybe-privacy,yes
1220,1,tryed to get my info and not the one that i want give to a app,9/16/2020 3:22,headspace,google,maybe-privacy,yes
1221,1,Can't opt out of invasive privacy policy. Also sly methods to get you to sign up for $59 per year subscription. Not impressed,10/15/2018 8:07,calm,google,maybe-privacy,yes
1222,1,Taking money out when it wasn't supposed to be kept taking 74.89 from my bank from my bank card even after the app was deleted I don't recommend this app,1/13/2020 23:47,calm,google,maybe-privacy,yes
1223,1,I DIDNT WANT TO SUBSCRIBE TO THIS APP AND I THOUGHT I CANCELLED IT. I am being charged on my phone bill and theres NO WAY TO CANCEL IT. I am having panic attacks on this app because now i cant feed my kids next week.,8/16/2019 10:47,calm,google,maybe-privacy,yes
1224,1,I don't want to have an account for this app. I will look for a similar app that doesn't want my email!!!,7/13/2021 23:46,headspace,google,maybe-privacy,yes
1225,1,"The app isn??t what I thought. I signed up for a free trial and have been unable to cancel it. I??ve sent 3 emails asking to cancel my account while it was still in trial phase and all have been unanswered. I don??t see how to do it on the app. I tried calling but no one answers and voicemail is not set up. Of course,now you e charged my card. This is my 5th request. Please credit my card.",1/16/2019 19:56,shine,apple,maybe-privacy,yes
1226,1,I have to give you a -One Star. I feel like I was being tricked into a yearly subscription before I even got to see what the app was about I didn't want to get trapped in this didn't want to get my card charged through my Google play account there just wasn't enough information nothing was clear so I opted to back out before I even got to find out the potential of your app. Shame really I had high hopes for it. I don't mind paying for a service but I like for it to be my idea.,6/14/2020 18:07,calm,google,maybe-privacy,yes
1227,1,Was great until they tried to bill my debit card for $70.00 without my permission.,9/26/2020 8:07,calm,google,maybe-privacy,yes
1228,1,"I canceled the day before my subscription was supposed to charge me, conveniently it didn??t take my cancellation and now I have a year of some meditation app that I don??t want.

Why charge people for a year reoccurring charge when it??s much easier to accidentally forgive a charge for a month. Example I wouldn??t be so mad if your company screwed me out of nine dollars, but you screwed me out of Close to $60! Maybe for Rich app designers that??s exactly what you do screw middle America out of their money that they work very hard for! 
I deleted your app because while I might have to pay for it, I would rather choke and die before I use it! You stole money from me is the way I see it, and Apple, and iTunes was your frontier your wild wild west, good for you... now excuse me while I have to go work another four hours to make up the money you took from me! dirt bag",4/19/2018 21:10,calm,apple,maybe-privacy,yes
1229,1,"WARNING: DO NOT DOWNLOAD This excuse of a meditation app is the WORST app I have EVER USED I was trying to unsubscribe from this and It wont let me unsubscribe and i also got logged out of my account as soon as I subbed so I even had a fully year paid subscription and this GARBAGE wont let me in so headspace, please blow your selves up this really deserves 0 stars tbh",12/16/2019 23:41,headspace,google,maybe-privacy,yes
1230,1,"Mediocre mediation app, scams you into an expensive subscription! I have seen much better apps before that are free. I was not aware that I was signing up for an annual subscription! I wouldn't use this app even for free, why would I pay for it? Why does it need so many permissions (contacts, phone, storage, calendar)? Also it doesn't run stable on my phone. All in all that doesn't feel very trustworthy to me...",1/15/2020 10:53,headspace,google,maybe-privacy,yes
1231,1,I didnt even download it because im not giving my info for a free 7 day trial that even after you cancel you still charge for. We aren't all made of money i cant afford this,4/25/2021 10:24,calm,google,maybe-privacy,yes
1232,1,You have now lost my med chart - will be looking for a new app - nice going guys!!! ???ÿ,2/6/2017 15:26,emoods,google,maybe-privacy,yes
1233,1,"Installed and deleted! Why do you make me register BEFORE giving information about fees and nearly making me pay just to see how the app is? By the way, delete all my information from your databases as stated by GDPR.",4/23/2019 1:25,calm,google,maybe-privacy,yes
1234,1,I never signed up for anything. I downloaded the app and once I saw you had to subscribe I deleted it. Next thing I know I??m being charged. Never agreed to it. Never put in my password to purchase. Everyone needs to be aware that you are ripping people off. I already started a dispute with my bank.,7/3/2021 16:54,calm,apple,maybe-privacy,yes
1235,2,"Not bad for an app, but the app doesn't work when you're using a VPN or a secure connection. I can only assume it's so that the company can grab your data in order to sell to their backers. Sucks, sketchy and unethical because you're paying for it. Ain't nothing free people, not even spiritual development. May cancel and look elsewhere.",4/24/2021 12:11,calm,google,maybe-privacy,yes
1236,1,"Be very careful, downloaded the app, looked at it once thinking it was a trial, then I checked my phone bill a few months later and I had been charged $70 for the year. I didn't even put in my credit card details as it must be linked to my play store acc. Not sure how the app is as I used it for about 1 min.",1/4/2020 20:12,calm,google,maybe-privacy,yes
1237,1,"Garbage. That temporary subscription is a clever way to steal money from people. I know I should've paid more attention, but taking the money out of my account for a ONE YEAR subscription ($85) in the middle of the night for this app is ridiculous. 1 month wouldn't have pissed me off so bad. The name of the app is CALM!!! Why would you do something that upsets people like this?",7/13/2021 0:51,calm,google,maybe-privacy,yes
1238,1,"I downloaded and paid for Talkspace after reading about it online. I am outside the US and was looking for an alternative to therapy since I can??t find an English speaking therapist in my location. 

Talkspace felt impersonal from the get-go. Automated responses and generic answers are not what I??m looking for in therapy. I spoke about my issues early on but I still  received a ??tell me about a typical day? canned response from the therapist...hmmm did you even read what I said before? 

I gave up! And since I didn??t really use or benefited from the service I requested a refund. I really hope they refund me since this feels like a bot scam and sadly I still haven??t heard back.

Maybe this just wasn??t for me, but a suggestion is stop the canned responses!!!",12/11/2017 12:54,talkspace,apple,maybe-privacy,yes
